date,maxtempm,mintempm,avgtempm,avgtempm_1,avgtempm_2,meanhdd_3,meanhdd_1,meanhdd_2,meancdd_1,meancdd_2,meancdd_3,minPrecipitationWaterEquiv,maxPrecipitationWaterEquiv,meanPrecipitationWaterEquiv,minSnowfall,maxSnowfall,meanSnowfall,Snow/IceDepth_1,Snow/IceDepth_2,Snow/IceDepth_3,mindewpt,maxdewpt,meandewpt,minpressure,maxpressure,meanpressure,minhumidity,maxhumidity,meanhumidity,Waterlevel_1,Waterlevel_2,Waterlevel_3,minWaterlevel_1,minWaterlevel_2,minWaterlevel_3,maxWaterlevel_1,maxWaterlevel_2,maxWaterlevel_3,Waterlevel
06/04/78,70,58,64,64,64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-7,1,-2,1012,1024,1021.69,10,41,41,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
06/05/78,71,62,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,-3,5,2,1018,1023,1021.04,10,54,54,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
06/06/78,71,61,66,66,66,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,4,1020,1024,1021.86,14,59,59,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
06/07/78,72,61,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,2,8,5,1019,1025,1021.98,12,62,62,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
06/08/78,73,61,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,9,5,1018,1023,1020.4,13,72,72,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
06/09/78,78,61,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,-6,6,1,1014,1019,1016.8,9,67,67,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
06/10/78,72,61,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,1,6,3,1014,1018,1016.19,14,54,54,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
06/11/78,75,61,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,-3,8,3,1016,1021,1018.24,13,71,71,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
06/12/78,79,61,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,1,8,4,1017,1021,1019,15,72,72,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
6/13/1978,80,62,71,71,71,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,1,7,4,1016,1021,1017.88,15,71,71,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
6/14/1978,75,61,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,10,3,1015,1020,1017.33,12,75,75,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
6/15/1978,76,58,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,-1,8,4,1015,1020,1017.63,11,66,66,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
6/16/1978,74,60,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,7,5,1015,1021,1017.87,18,67,67,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
6/17/1978,79,59,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,2,8,5,1013,1019,1016.41,22,67,67,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
6/18/1978,76,61,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,-4,9,4,1012,1017,1014.17,16,87,87,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
6/19/1978,77,59,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,9,4,1004,1017,1014.83,21,93,93,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
6/20/1978,78,62,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,-3,6,2,1014,1019,1016.09,13,81,81,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
6/21/1978,77,61,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,-2,6,2,1013,1018,1015.52,17,70,70,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
6/22/1978,83,60,71.5,71.5,71.5,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,7,4,1013,1017,1014.7,15,76,76,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
6/23/1978,90,60,75,75,75,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,2,8,6,1012,1016,1014.48,23,93,93,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
6/24/1978,76,60,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,-4,6,1,1014,1018,1015.68,12,67,67,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
6/25/1978,76,60,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,-6,4,0,1016,1020,1017.44,8,66,66,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
6/26/1978,75,60,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,-2,6,1,1018,1022,1019.72,12,66,66,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
6/27/1978,72,59,65.5,65.5,65.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,-6,6,0,1017,1022,1019.8,12,71,71,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
6/28/1978,72,60,66,66,66,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-6,4,-2,1016,1021,1018.5,8,62,62,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
6/29/1978,71,59,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,5,0,1015,1019,1017,10,48,48,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
6/30/1978,74,61,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,7,3,1013,1019,1016.69,12,51,51,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
07/01/78,73,60,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,1,6,3,1014,1019,1016.75,12,66,66,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
07/02/78,73,57,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,6,-1,1014,1020,1017.23,6,66,66,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
07/03/78,73,58,65.5,65.5,65.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,-11,8,-3,1012,1018,1014.85,8,53,53,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
07/04/78,74,59,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,-10,7,1,1012,1017,1014.38,12,44,44,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
07/05/78,73,59,66,66,66,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,9,6,1012,1018,1015.9,15,55,55,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
07/06/78,76,60,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,2,11,6,1014,1019,1016.6,11,72,72,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
07/07/78,72,60,66,66,66,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-9,10,3,1013,1019,1016.33,9,88,88,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
07/08/78,73,60,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,-2,6,2,1012,1018,1014.96,12,58,58,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
07/09/78,69,59,64,64,64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,1009,1016,1012.95,21,58,58,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
07/10/78,72,59,65.5,65.5,65.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,-2,11,6,1008,1013,1010.57,11,72,72,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
07/11/78,71,60,65.5,65.5,65.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,3,11,7,1010,1016,1013.95,26,100,100,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
07/12/78,74,60,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,-3,11,6,1011,1016,1013.74,13,100,100,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
7/13/1978,83,61,72,72,72,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,-5,7,2,1011,1016,1013.95,8,82,82,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
7/14/1978,83,64,73.5,73.5,73.5,0,0,0,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,-3,11,5,1011,1016,1014.11,8,88,88,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
7/15/1978,85,67,76,76,76,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,-1,9,5,1012,1018,1014.88,14,82,82,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
7/16/1978,82,65,73.5,73.5,73.5,0,0,0,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,-1,9,4,1014,1020,1016.74,12,67,67,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
7/17/1978,75,64,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,-3,9,3,1013,1020,1017.14,9,68,68,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
7/18/1978,72,61,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,-1,5,3,1013,1019,1016.22,9,45,45,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
7/19/1978,70,60,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,8,3,1012,1019,1015.6,9,59,59,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
7/20/1978,70,59,64.5,64.5,64.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,1010,1015,1013.25,11,55,55,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
7/21/1978,72,58,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,10,2,1013,1018,1015.7,10,63,63,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
7/22/1978,73,60,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,-8,3,-1,1014,1020,1016.81,7,51,51,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
7/23/1978,70,60,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,0,1016,1021,1018.47,11,47,47,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
7/24/1978,73,62,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,-7,3,-2,1016,1021,1018.53,9,39,39,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
7/25/1978,74,62,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,-10,5,-3,1012,1018,1015.73,7,49,49,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
7/26/1978,77,63,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,-2,3,-1,1011,1017,1014.17,10,44,44,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
7/27/1978,78,64,71,71,71,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,-7,3,-1,1010,1017,1014.36,9,50,50,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
7/28/1978,76,62,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,-2,5,1,1013,1019,1015.86,11,41,41,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
7/29/1978,74,62,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,2,8,5,1012,1017,1014.7,18,55,55,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
7/30/1978,75,61,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,15,7,1014,1021,1016.98,12,94,94,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
7/31/1978,75,63,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,-1,14,8,1020,1025,1022.53,12,100,100,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
08/01/78,77,63,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,-4,6,3,1020,1026,1023.43,16,54,54,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
08/02/78,75,64,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,4,8,5,1018,1024,1021.68,16,67,67,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
08/03/78,75,64,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,2,10,6,1015,1023,1019.24,13,63,63,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
08/04/78,76,63,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,-1,10,5,1010,1017,1014.3,8,55,55,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
08/05/78,81,65,73,73,73,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,-3,9,4,1010,1015,1013,7,67,67,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
08/06/78,80,66,73,73,73,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,2,8,5,1012,1017,1014.55,11,55,55,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
08/07/78,76,66,71,71,71,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,10,4,1011,1017,1014.24,10,48,48,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
08/08/78,79,66,72.5,72.5,72.5,0,0,0,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,3,14,7,1008,1015,1012.06,12,56,56,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
08/09/78,81,67,74,74,74,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,3,12,7,1007,1014,1010.97,9,52,52,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
08/10/78,81,67,74,74,74,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,12,6,1007,1013,1010.82,7,59,59,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
08/11/78,75,67,71,71,71,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,3,11,7,1009,1015,1013,15,52,52,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
08/12/78,75,67,71,71,71,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,-1,13,6,1013,1020,1016.37,9,46,46,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
8/13/1978,75,65,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,3,13,7,1011,1018,1015.75,10,63,63,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/14/1978,77,64,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,6,13,8,1010,1017,1014.42,13,52,52,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/15/1978,74,61,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,7,14,10,1010,1017,1014.07,20,64,64,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/16/1978,72,61,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,5,16,10,1008,1015,1012.18,12,57,57,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
8/17/1978,72,62,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,3,12,6,1007,1014,1011.18,11,53,53,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
8/18/1978,74,61,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,-3,9,4,1005,1017,1009.23,5,49,49,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
8/19/1978,73,62,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,2,11,8,1007,1018,1010.19,16,49,49,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
8/20/1978,74,63,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,13,7,1011,1017,1013.96,11,100,100,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
8/21/1978,74,61,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,-3,9,4,1012,1018,1015.39,6,48,48,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
8/22/1978,72,60,66,66,66,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-6,8,2,1011,1017,1014.07,5,55,55,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
8/23/1978,77,60,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,-5,5,1,1011,1017,1014.41,7,42,42,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
8/24/1978,75,58,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,-10,9,-1,999,1009,1005.63,4,24,24,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/25/1978,75,59,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,-2,10,4,1001,1008,1005.46,6,21,21,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/26/1978,75,62,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,-2,12,6,1000,1009,1006,5,27,27,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/27/1978,76,63,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,13,7,1001,1008,1005.65,6,29,29,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
8/28/1978,82,65,73.5,73.5,73.5,0,0,0,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,6,16,11,1003,1011,1007.94,13,61,61,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
8/29/1978,77,66,71.5,71.5,71.5,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,9,17,13,1004,1011,1008.39,18,69,69,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
8/30/1978,79,66,72.5,72.5,72.5,0,0,0,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,6,14,10,1002,1010,1007.62,8,50,50,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
8/31/1978,76,65,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,6,12,8,1002,1010,1006.73,7,32,32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
09/01/78,77,64,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,7,16,11,1000,1008,1005.75,7,45,45,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
09/02/78,74,64,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,13,18,16,1002,1010,1007.1,12,51,51,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
09/03/78,79,66,72.5,72.5,72.5,0,0,0,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,10,22,16,1001,1011,1006.78,16,66,66,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
09/04/78,88,68,78,78,78,0,0,0,13,13,13,0.03,0.03,0.03,0,0,0,0,0,0,10,20,13,998,1007,1003.83,9,58,58,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
09/05/78,77,69,73,73,73,0,0,0,8,8,8,0.36,0.36,0.36,0,0,0,0,0,0,7,16,11,998,1006,1003.56,9,40,40,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
09/06/78,73,64,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,10,19,13,1000,1007,1004.74,8,48,48,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
09/07/78,75,61,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,9,16,12,1001,1008,1005.02,7,40,40,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
09/08/78,77,59,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,7,19,13,999,1006,1003.68,6,51,51,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
09/09/78,75,63,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,10,16,13,995,1010,1001.58,8,42,42,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
09/10/78,75,61,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,6,17,11,994,1002,999.88,5,45,45,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
09/11/78,77,62,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,-2,13,6,994,1002,998.96,4,33,33,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
09/12/78,77,64,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,18,10,992,1001,997.92,4,38,38,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
9/13/1978,71,67,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,3,17,12,992,1001,998.41,6,30,30,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
9/14/1978,72,64,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,8,21,16,995,1003,999.88,10,46,46,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
9/15/1978,73,60,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,15,21,18,994,1006,1001.13,18,69,69,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
9/16/1978,73,65,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,12,20,16,996,1005,1002.15,14,74,74,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
9/17/1978,72,64,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,15,20,17,994,1003,1000.02,16,51,51,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
9/18/1978,75,59,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,13,19,16,997,1004,1001.7,14,46,46,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
9/19/1978,88,58,73,73,73,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,7,18,13,998,1006,1003.43,7,40,40,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
9/20/1978,91,60,75.5,75.5,75.5,0,0,0,10.5,10.5,10.5,0,0,0,0,0,0,0,0,0,13,20,16,997,1009,1003.17,15,46,46,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
9/21/1978,93,60,76.5,76.5,76.5,0,0,0,11.5,11.5,11.5,0,0,0,0,0,0,0,0,0,13,18,16,996,1005,1002.18,16,48,48,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
9/22/1978,92,61,76.5,76.5,76.5,0,0,0,11.5,11.5,11.5,0,0,0,0,0,0,0,0,0,8,20,17,999,1007,1003.67,21,58,58,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
9/23/1978,100,68,84,84,84,0,0,0,19,19,19,0,0,0,0,0,0,0,0,0,10,20,16,999,1008,1005.08,12,52,52,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
9/24/1978,105,74,89.5,89.5,89.5,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,8,18,13,999,1009,1005.44,10,42,42,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
9/25/1978,105,74,89.5,89.5,89.5,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,9,18,13,999,1009,1004.8,10,38,38,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
9/26/1978,97,70,83.5,83.5,83.5,0,0,0,18.5,18.5,18.5,0,0,0,0,0,0,0,0,0,7,18,13,999,1008,1004.93,10,34,34,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
9/27/1978,87,70,78.5,78.5,78.5,0,0,0,13.5,13.5,13.5,0,0,0,0,0,0,0,0,0,2,18,5,999,1007,1004.67,4,27,27,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
9/28/1978,87,68,77.5,77.5,77.5,0,0,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,16,6,998,1007,1003.88,4,27,27,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
9/29/1978,84,69,76.5,76.5,76.5,0,0,0,11.5,11.5,11.5,0,0,0,0,0,0,0,0,0,5,21,13,997,1007,1003.29,5,51,51,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
